"","listing_id","minimum_nights.x","maximum_nights","listing_start_date","listing_end_date","min_price","max_price","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights.y","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"1334",7815556,4,1125,"2020-08-20","2021-08-19","$76.00","$76.00","All of Melbourne on your doorstep",12561111,"Emma",NA,"Yarra",-37.81962,145.00016,"Private room",76,1,9,"2016-10-23",0.15,1,365
"1335",7827987,1,99,"2020-09-14","2021-08-20","$175.00","$409.00","Punthill South Yarra - One Bedroom Apartment",291711337,"South Yarra Grand",NA,"Stonnington",-37.83681,144.99222,"Entire home/apt",183,2,4,"2020-07-05",0.23,6,341
"1336",7828511,4,1125,"2020-08-21","2021-08-20","$130.00","$130.00","Fabulous locale, retro style",11955827,"Andrea",NA,"Hobsons Bay",-37.86085,144.89873,"Entire home/apt",130,2,55,"2020-04-07",1.56,1,365
"1337",7843178,90,1125,"2020-08-21","2021-08-20","$35.00","$35.00","FULL FURNITURE SPACIOUS DOUBLE ROOM",40908292,"Tina",NA,"Moreland",-37.70142,144.94095,"Private room",35,90,1,"2018-03-15",0.03,12,365
"1338",7847630,2,1125,"2021-06-01","2021-08-19","$250.00","$250.00","Stylish Southbank- Perfect location",32089213,"Julie",NA,"Melbourne",-37.8197,144.9679,"Entire home/apt",250,2,68,"2019-03-17",1.16,1,80
"1339",7847695,4,1125,"2020-09-01","2021-08-20","$190.00","$190.00","Watching ships on Port Phillip bay",41353275,"Helen",NA,"Wyndham",-37.9664,144.7046,"Entire home/apt",190,2,7,"2019-10-05",0.16,1,344
"1340",7847796,4,1125,"2020-08-22","2021-08-20","$120.00","$120.00","Sunny, Large Room in Kooyong.",28133165,"Sue-Virginia",NA,"Stonnington",-37.8415,145.03424,"Private room",120,1,24,"2020-03-15",0.52,1,364
"1341",7859885,7,1125,"2020-10-02","2021-05-18","$105.00","$120.00","Spacious, comfy and bright.  Heart of St Kilda",41424848,"Fiona",NA,"Port Phillip",-37.86927,144.9788,"Entire home/apt",85,3,159,"2020-07-15",2.65,1,215
"1342",7860827,9,1125,"2020-08-28","2020-11-18","$100.00","$100.00","cute flat with bathroom for couples",12008583,"Aaron",NA,"Moonee Valley",-37.78337,144.93722,"Private room",100,9,0,"",NA,1,83
"1343",7873032,4,1125,"2020-08-21","2021-08-20","$259.00","$299.00","YARRA RIVER VIEWS, LUXURIOUS ABBOTSFORD APARTMENT",41494209,"Judy",NA,"Yarra",-37.7999,145.00002,"Entire home/apt",286,2,117,"2020-02-02",1.97,1,365
"1344",7874819,4,1125,"2020-08-28","2021-08-20","$120.00","$120.00","Private room in Melbourne CBD!",38664873,"Katei",NA,"Melbourne",-37.81377,144.96986,"Private room",120,2,0,"",NA,1,358
"1345",7875631,360,1125,"2021-02-01","2021-08-20","$66.00","$66.00","7kms to CBD & Williamstown Beach",35334729,"Kelly",NA,"Hobsons Bay",-37.84003,144.88118,"Entire home/apt",66,360,81,"2020-03-15",1.48,2,201
"1346",7878109,4,1125,"2020-08-21","2021-08-20","$80.00","$80.00","Your Home Away From Home - Left Room",4535949,"Euwing",NA,"Casey",-38.00234,145.30832,"Private room",80,1,17,"2018-08-17",0.28,3,364
"1347",7887349,4,1125,"2020-08-21","2021-02-17","$60.00","$60.00","Close to Moorabbin airport and DFO.",25249196,"Brad",NA,"Kingston",-37.95473,145.08153,"Private room",60,1,25,"2019-08-30",0.69,1,180
"1348",7887378,1,1125,"2021-01-15","2021-08-19","$385.00","$435.00","Exclusive Stays - Mainpoint",10190138,"Tony",NA,"Melbourne",-37.8265,144.96001,"Entire home/apt",403,1,35,"2020-03-15",0.6,24,217
"1349",7887532,4,1125,"2020-11-27","2021-08-19","$260.00","$490.00","Exclusive Stays - Southpoint",10190138,"Tony",NA,"Melbourne",-37.82337,144.9669,"Entire home/apt",278,1,16,"2020-03-16",0.27,24,266
"1350",7888301,4,30,"2020-08-21","2020-11-18","$65.00","$65.00","Sky Villa on Chapel St",16223062,"Sam",NA,"Stonnington",-37.83498,144.99517,"Private room",65,2,2,"2019-06-17",0.06,1,90
"1351",7901218,14,1125,"2021-01-10","2021-08-19","$110.00","$400.00","Southbank Apt - Incredible Location",23723312,"Michelle",NA,"Melbourne",-37.82673,144.95677,"Entire home/apt",113,14,84,"2019-11-08",1.44,1,222
"1352",7901595,21,1125,"2020-11-01","2021-08-20","$60.00","$60.00","Garden Bungalow on Melbourne edge.",40461661,"Roben",NA,"Darebin",-37.77671,144.99248,"Entire home/apt",60,21,13,"2020-03-16",0.22,1,14
"1353",7901597,2,1125,"2021-01-01","2021-08-20","$139.00","$139.00","Self Contained Studio Garden Apartment",41663406,"Atika",NA,"Nillumbik",-37.72118,145.15262,"Entire home/apt",139,2,8,"2018-03-23",0.14,1,232
"1354",7910377,4,1125,"2020-08-20","2021-08-19","$350.00","$450.00","Waratah - The heart of vibrant St Kilda beach",24047202,"Shirley",NA,"Port Phillip",-37.86545,144.97602,"Private room",379,3,0,"",NA,3,365
"1355",7919907,2,1125,"2021-07-01","2021-08-19","$205.00","$500.00","South Yarra Victorian Brick House",41762057,"Michael",NA,"Stonnington",-37.83972,144.98717,"Entire home/apt",205,2,8,"2016-12-31",0.14,1,50
"1356",7920484,4,7,"2020-08-21","2021-02-16","$150.00","$150.00","Port Melbourne-city & beach, Netflix & gr8 WiFi!",3119669,"James",NA,"Port Phillip",-37.84161,144.93796,"Entire home/apt",150,2,29,"2020-03-16",0.48,2,180
"1357",7921034,4,5,"2020-08-21","2021-08-20","$150.00","$150.00","Russell and John",41769221,"Russell",NA,"Darebin",-37.78181,144.99954,"Private room",150,2,0,"",NA,1,365
"1358",7921063,5,365,"2020-08-23","2021-08-19","$1,200.00","$700.00","Beautiful City Docklands Residence inc CarParking",41766844,"Lyn",NA,"Melbourne",-37.81372,144.9429,"Entire home/apt",175,2,32,"2020-07-03",0.58,10,362
"1359",7925633,2,2,"2020-10-31","2021-08-19","$83.00","$83.00","Designer & Modern 2BD PAD *WIFI + PARKING",1739996,"Paul",NA,"Port Phillip",-37.85799,144.9811,"Entire home/apt",83,1,119,"2020-04-30",1.96,73,293
"1360",7938868,14,99,"2020-09-14","2021-08-19","$130.00","$242.00","Punthill South Yarra - Studio Apartment",291711337,"South Yarra Grand",NA,"Stonnington",-37.83852,144.99211,"Entire home/apt",77,14,2,"2015-10-26",0.03,6,338
"1361",7939242,6,1125,"2020-08-21","2021-08-20","$105.00","$99.00","Stylish Bayside Apartment  Isolate work at home",41869122,"Gursel",NA,"Hobsons Bay",-37.85468,144.85786,"Entire home/apt",107,6,22,"2020-02-28",0.37,1,358
"1362",7955958,4,1125,"2020-08-22","2021-08-20","$100.00","$100.00","Victorian Terrace Room on Bevan St",41956890,"Donna",NA,"Port Phillip",-37.83986,144.95482,"Private room",100,1,8,"2018-03-26",0.13,2,364
"1363",7957794,4,1125,"2020-08-21","2021-08-20","$100.00","$100.00","Private room in a beachfront apartment",41965823,"Samantha",NA,"Port Phillip",-37.87095,144.9761,"Private room",100,1,48,"2020-06-06",0.81,2,365
"1364",7959178,30,1125,"2020-08-20","2021-08-19","$249.00","$249.00","Luxury, location, views and space",6122540,"Anders",NA,"Melbourne",-37.82064,144.96525,"Entire home/apt",249,30,0,"",NA,1,358
"1365",7960037,4,1125,"2020-08-20","2020-11-18","$260.00","$260.00","Relaxed Apartment with a City-view Balcony",29358075,"Luke & Amy",NA,"Melbourne",-37.80747,144.95259,"Entire home/apt",260,2,221,"2020-07-05",3.64,1,91
"1366",7963871,4,1125,"2020-08-20","2020-11-18","$34.00","$34.00","30.MelbourneCBD GirlsRoom $22/night",14967250,"Jo",NA,"Melbourne",-37.81454,144.95279,"Shared room",34,3,13,"2019-12-14",0.23,25,90
"1367",7974213,4,1125,"2020-08-22","2021-08-20","$186.00","$186.00","Self contained 2 bedroom unit",38981612,"Bruce",NA,"Hobsons Bay",-37.85239,144.89744,"Entire home/apt",186,1,86,"2020-03-07",1.6,2,282
"1368",7974253,1,1125,"2020-12-15","2021-08-20","$85.00","$85.00","private room c/w ensuite",38981612,"Bruce",NA,"Hobsons Bay",-37.85181,144.89763,"Private room",85,1,66,"2020-03-16",1.16,2,249
"1369",7979053,4,93,"2020-08-23","2021-08-20","$135.00","$140.00","Small modern apartment in Brighton",42113127,"Jill",NA,"Bayside",-37.90665,145.00389,"Entire home/apt",136,3,49,"2020-03-29",0.83,1,334
"1370",7989245,28,1125,"2020-08-20","2021-02-16","$139.00","$139.00","Alma Mansion,  2BR St Kilda Apt",22556651,"Chelsea",NA,"Port Phillip",-37.8629,144.99376,"Entire home/apt",139,28,6,"2016-06-05",0.1,1,179
"1371",7990095,4,1125,"2020-08-22","2021-08-20","$176.00","$176.00","Boutique Home in Mount Waverley",42175040,"Igor & Skevi",NA,"Monash",-37.89624,145.11586,"Entire home/apt",176,3,35,"2020-02-29",0.59,2,364
"1372",7990685,4,1125,"2020-08-20","2021-08-19","$135.00","$307.00","2 Bedroom Apartment City Tower",569413,"Dina",NA,"Melbourne",-37.82492,144.9624,"Entire home/apt",175,2,11,"2019-12-10",0.19,24,364
"1373",7990756,4,1125,"2020-08-20","2021-08-19","$200.00","$280.00","2 Bedrooms apartment MT103",569413,"Dina",NA,"Melbourne",-37.82378,144.96265,"Entire home/apt",223,2,4,"2019-11-28",0.13,24,365
"1374",8001259,4,1125,"2020-08-20","2021-01-03","$1,000.00","$900.00","Huge House in Superb Richmond Location",42238180,"Krystie",NA,"Yarra",-37.82492,145.00513,"Entire home/apt",764,2,134,"2020-03-05",2.5,5,126
"1375",8002670,2,1125,"2020-10-18","2021-02-17","$120.00","$122.00","Rivington Vue",7600530,"Helen",NA,"Nillumbik",-37.71448,145.18766,"Entire home/apt",120,2,129,"2020-07-05",2.15,1,98
"1376",8002756,14,1125,"2020-08-21","2021-08-20","$60.00","$75.00","Walk in and live like a local!",30462330,"Kathryn",NA,"Melbourne",-37.80254,144.95175,"Private room",64,14,82,"2019-04-19",1.36,1,365
"1377",8002867,4,1125,"2020-09-01","2021-08-19","$85.00","$85.00","Studio -  4.7 km to Melb CBD",6343037,"Ivana",NA,"Moreland",-37.77865,144.97699,"Entire home/apt",85,2,129,"2020-03-18",2.17,1,353
"1378",8039419,4,1125,"2020-08-21","2021-08-20","$149.00","$149.00","Winterhawk - Faraway is not so far!",5648740,"Robert",NA,"Yarra Ranges",-37.86882,145.33874,"Entire home/apt",149,1,157,"2020-07-05",2.62,1,365
"1379",8055173,4,21,"2020-08-20","2021-02-16","$160.00","$169.00","Gorgeous Art Deco Apartment in Brunswick with WiFi",42544459,"Lena",NA,"Moreland",-37.77502,144.94886,"Entire home/apt",160,2,34,"2020-03-11",0.57,1,180
"1380",8105788,2,100,"2020-10-01","2021-08-20","$140.00","$160.00","Stylish apartment with city views",42797340,"Brigitte",NA,"Yarra",-37.7917,144.98149,"Entire home/apt",140,2,42,"2020-05-19",0.76,1,321
"1381",8121375,4,365,"2020-08-21","2021-08-20","$110.00","$110.00","Characterful one bedroom townhouse",27494108,"Maja",NA,"Yarra",-37.7856,144.99192,"Entire home/apt",110,1,207,"2020-07-05",3.47,1,365
"1382",8121793,4,1125,"2020-08-20","2021-05-17","$100.00","$254.00","Explore Melbourne from a Stylish Apartment",1718997,"Sarah & Shaun",NA,"Melbourne",-37.81867,144.95433,"Entire home/apt",100,1,246,"2020-03-20",4.31,1,271
"1383",8139334,4,1125,"2020-08-21","2021-08-20","$80.00","$99.00","Luxurious room with wifi",42978339,"Vivek",NA,"Casey",-37.96165,145.2654,"Private room",85,1,0,"",NA,1,365
"1384",8149973,NA,NA,"2020-08-20","2020-11-18","$80.00","$80.00","Charming room in converted brewery",36235474,"Joy",NA,"Melbourne",-37.81282,144.98684,"Private room",80,2,11,"2017-04-04",0.18,1,0
"1385",8172598,28,30,"2021-02-28","2021-08-19","$227.00","$227.00","Luxury Opposite The Beach",2058617,"Stay With Style",NA,"Port Phillip",-37.86289,144.97394,"Entire home/apt",227,1,9,"2019-12-27",0.15,19,173
"1386",8178518,4,1125,"2020-08-20","2021-08-19","$300.00","$350.00","Spacious Art Deco Apartment Steps from the Beach",43158588,"Gail",NA,"Port Phillip",-37.8577,144.96913,"Entire home/apt",314,3,47,"2020-03-15",0.84,1,363
"1387",8190128,4,1125,"2020-08-20","2020-08-20","$38.00","$38.00","The Oak studio in Melbourne CBD-free gym pool tram",35789055,"Melbourne Sky Apartment",NA,"Melbourne",-37.81571,144.95303,"Entire home/apt",108,1,179,"2020-08-08",3,31,1
"1388",8192129,4,1125,"2020-08-21","2021-08-20","$100.00","$113.00","Fab Studio self contained & run by medical doctor!",30868000,"Effie",NA,"Melbourne",-37.80573,144.94118,"Entire home/apt",100,1,185,"2020-07-26",3.11,1,365
"1389",8198358,7,1125,"2021-01-02","2021-08-19","$200.00","$200.00","St Kilda georgian terrace house",43242186,"Mary",NA,"Port Phillip",-37.86126,144.97902,"Entire home/apt",200,7,14,"2019-12-30",0.23,1,230
"1390",8211611,4,1125,"2020-08-20","2020-09-30","$50.00","$50.00","Wonderful Fitzroy! Walk to the CBD, free parking",14048298,"Mac And Nicole",NA,"Yarra",-37.80451,144.98055,"Private room",50,3,197,"2020-07-15",3.32,2,41
"1391",8212751,4,500,"2020-08-22","2021-04-02","$290.00","$290.00","Spacious 3 Bedroom Apartment for 6",43308118,"Steve",NA,"Monash",-37.90219,145.1587,"Private room",290,1,4,"2018-04-27",0.12,4,217
"1392",8214203,2,5,"2020-10-01","2020-11-18","$57.00","$65.00","Chez Carmen: Brunswick's best.",23632,"Carmen",NA,"Moreland",-37.75873,144.94464,"Private room",59,2,35,"2018-03-24",0.59,1,49
"1393",8214779,4,1125,"2020-08-21","2021-08-20","$165.00","$165.00","Private Room - Ideal for a Family (3-4 people)",43308118,"Steve",NA,"Monash",-37.90237,145.16006,"Private room",165,1,4,"2019-10-21",0.07,4,365
"1394",8231312,7,10,"2020-08-28","2020-11-18","$650.00","$800.00","Penthouse, Port Melbourne, Great views",43406928,"Andrew",NA,"Port Phillip",-37.84169,144.93449,"Entire home/apt",693,7,2,"2017-12-29",0.04,1,83
"1395",8233832,7,1125,"2020-09-22","2020-11-18","$38.00","$38.00","Central Melbourne Private Room 1",18633392,"Audrey",NA,"Melbourne",-37.81558,144.95546,"Private room",38,7,52,"2020-03-20",0.88,7,58
"1396",8242035,28,90,"2020-10-24","2021-08-19","$100.00","$100.00","Spacious with stunning city views + 2 car space",43466018,"Nancy",NA,"Yarra",-37.81923,145.00857,"Entire home/apt",100,28,77,"2019-03-25",1.35,1,281
"1397",8246232,4,1125,"2020-08-22","2020-11-18","$25.00","$25.00","B19. Box Hill Twin Room Girls Only",14967250,"Jo",NA,"Whitehorse",-37.81565,145.12509,"Shared room",25,3,11,"2019-12-31",0.19,25,89
"1398",8257712,2,28,"2020-11-30","2021-02-16","$160.00","$160.00","Discover the City from a Downtown Studio",10090382,"Kym",NA,"Melbourne",-37.81836,144.95702,"Entire home/apt",160,2,69,"2020-02-28",1.18,1,79
"1399",8258760,4,90,"2020-08-24","2020-11-18","$80.00","$80.00","Convenient 2BR with a cat - available long-stays",31825650,"Rahima",NA,"Maribyrnong",-37.79773,144.88952,"Private room",80,2,8,"2017-10-01",0.14,1,87
"1400",8263512,4,1125,"2020-08-21","2021-02-17","$135.00","$135.00","Long term lease available mid March 2021",22109522,"Camilla",NA,"Yarra Ranges",-37.78716,145.612,"Private room",135,1,0,"",NA,1,173
"1401",8275646,7,120,"2020-08-20","2021-02-16","$154.00","$154.00","DELUXE Harbour Views 1BR Apartment FREE WIFI",43638330,"Lilly",NA,"Melbourne",-37.8199,144.94576,"Entire home/apt",154,7,0,"",NA,9,180
"1402",8276038,3,1125,"2020-11-01","2021-08-21","$349.00","$349.00","Northcote Family Home Melbourne Close to MCG/City",43147791,"JIll",NA,"Darebin",-37.78275,145.00214,"Entire home/apt",349,3,2,"2020-01-25",0.04,1,1
"1403",8278258,4,7,"2020-08-20","2021-08-19","$85.00","$85.00","Queen sized bed in a city apartment",42874500,"Simon",NA,"Melbourne",-37.81436,144.96653,"Private room",85,2,65,"2020-03-16",1.09,1,365
"1404",8279484,5,1125,"2020-08-22","2021-05-17","$108.00","$90.00","Simply Stunning - location & views to delight",335130912,"Ruth",NA,"Moreland",-37.77316,144.96134,"Entire home/apt",87,2,160,"2020-07-13",2.73,41,237
"1405",8292713,14,300,"2020-08-22","2020-11-18","$100.00","$95.00","Port Stay One ArtDeco Modern 1 Brm",3406836,"Sheree",NA,"Port Phillip",-37.84198,144.94531,"Entire home/apt",95,14,27,"2020-07-02",0.45,3,63
"1406",8298814,4,1125,"2020-08-24","2021-08-20","$190.00","$255.00","Still Waters",43752997,"Sue",NA,"Yarra Ranges",-37.81604,145.49732,"Entire home/apt",209,2,20,"2020-07-07",0.33,1,361
"1407",8309872,4,7,"2020-08-23","2021-08-21","$65.00","$65.00","Super clean private room in apartment",16729351,"Mercedes",NA,"Melbourne",-37.80954,144.95143,"Private room",65,2,148,"2020-03-01",2.47,1,328
"1408",8310453,4,7,"2020-08-20","2021-08-19","$210.00","$210.00","Modern Studio Cabana in Toorak",30021683,"Andi",NA,"Stonnington",-37.84671,145.00479,"Entire home/apt",210,2,40,"2017-03-25",0.67,1,364
"1409",8311399,5,28,"2020-08-20","2021-02-16","$89.00","$89.00","In the Heart of Melbourne ~ Apt~Gym~Pool~Sauna",10980168,"Lo An",NA,"Melbourne",-37.81339,144.96161,"Private room",89,5,99,"2020-03-09",2.45,1,180
"1410",8314665,4,1125,"2020-08-23","2020-11-18","$109.00","$109.00","Claremont sophisticated apartment in leafy Malvern",24953171,"Chris",NA,"Stonnington",-37.86631,145.03888,"Entire home/apt",109,3,46,"2020-03-16",1.03,1,88
"1411",8328368,2,1125,"2021-01-01","2021-08-20","$165.00","$185.00","Bayview BnB",32022135,"Deirdre",NA,"Maribyrnong",-37.80744,144.88465,"Entire home/apt",171,2,50,"2019-11-23",0.84,1,232
"1412",8332114,1,1125,"2020-09-16","2021-02-16","$75.00","$75.00","Private and very comfortable studio",23233948,"Andrea",NA,"Darebin",-37.76949,144.98626,"Private room",75,1,199,"2020-03-13",3.38,1,154
"1413",8341056,4,1125,"2020-08-21","2021-05-17","$78.00","$90.00","**Private & newly reno’d. Ripponlea, nr Elwood. **",12716844,"Abigail",NA,"Port Phillip",-37.88027,144.99646,"Entire home/apt",78,2,147,"2020-06-20",2.45,1,270
"1414",8341907,4,1125,"2020-09-13","2020-09-30","$69.00","$69.00","Heart CBD- 2mins to Station-FREE TRAM/POOL/GYM",9198367,"Nest-Apartments",NA,"Melbourne",-37.81509,144.95404,"Entire home/apt",69,4,90,"2020-08-06",1.56,16,18
"1415",8343240,4,7,"2020-08-23","2021-02-16","$60.00","$60.00","ELWOOD SOJOURN",31196561,"Ester",NA,"Port Phillip",-37.87381,144.98178,"Private room",60,2,6,"2020-01-24",0.1,2,178
"1416",8356630,5,14,"2020-08-21","2021-08-20","$130.00","$130.00","Apartment with sunny courtyard",3573625,"Katie",NA,"Glen Eira",-37.87027,145.02498,"Entire home/apt",130,5,4,"2020-01-30",0.07,1,352
"1417",8356717,4,300,"2020-08-22","2021-08-20","$73.00","$75.00","Artist's retreat, a restful oasis, close to Deakin",19754957,"Karen &",NA,"Whitehorse",-37.83364,145.10273,"Entire home/apt",74,3,94,"2019-10-10",1.67,1,364
"1418",8356903,4,1125,"2020-08-22","2021-08-21","$160.00","$160.00","Welcome to Masquerade",7600086,"John",NA,"Yarra Ranges",-37.81988,145.37495,"Private room",160,1,202,"2020-07-06",3.39,4,351
"1419",8356909,7,30,"2020-09-15","2021-08-19","$80.00","$80.00","Renovated Retro Apartment near South Melbourne Market",7509953,"Beyond A Room",NA,"Port Phillip",-37.83285,144.95764,"Entire home/apt",80,1,136,"2020-03-07",2.28,67,339
"1420",8358213,4,31,"2020-08-20","2021-08-19","$120.00","$120.00","Private, Plush, Prime CBD Position",44056251,"Victoria",NA,"Melbourne",-37.81064,144.95247,"Private room",120,1,23,"2020-03-14",0.39,2,364
"1421",8370803,4,1125,"2020-08-21","2021-08-20","$200.00","$200.00","lovely town house 5 mins from cbd",44118760,"Patrick",NA,"Melbourne",-37.79451,144.94763,"Private room",200,1,0,"",NA,1,365
"1422",8371994,7,21,"2020-08-24","2020-11-18","$100.00","$100.00","Light-filled inner west apartment",44125237,"Keryn",NA,"Maribyrnong",-37.81689,144.89492,"Entire home/apt",100,7,2,"2019-07-13",0.04,1,87
"1423",8372490,7,30,"2020-09-13","2021-08-19","$76.00","$76.00","★PERFECT FOR FAMILIES★ 5 Mins CBD| Sleeps 6 | 2BD",7509953,"Beyond A Room",NA,"Melbourne",-37.80423,144.96623,"Entire home/apt",76,1,97,"2020-03-23",1.62,67,341
"1424",8373129,4,1125,"2020-08-22","2021-08-20","$60.00","$60.00","Brunswick East- only 7kms from City",32465061,"Kimba",NA,"Moreland",-37.76502,144.97802,"Private room",60,2,46,"2020-02-14",0.77,1,364
"1425",8377638,4,130,"2020-08-22","2021-02-17","$110.00","$110.00","Modern apartment close to Swan St/MCG/Aust Open",2752510,"Nicole",NA,"Yarra",-37.82877,145.01277,"Entire home/apt",110,2,37,"2020-02-07",0.98,1,180
"1426",8391641,6,1125,"2020-08-28","2021-08-20","$100.00","$99.00","Stylish & Quiet Apartment",11335611,"Robbie",NA,"Darebin",-37.7527,144.98389,"Entire home/apt",98,6,43,"2020-02-09",0.76,1,323
"1427",8392614,2,1125,"2021-01-01","2021-08-20","$50.00","$64.00","CedarcrestB Tri-level family house",20779758,"George",NA,"Monash",-37.86427,145.17092,"Private room",54,2,4,"2017-02-27",0.07,2,232
"1428",8397266,4,1125,"2020-08-21","2021-08-20","$100.00","$100.00","Calm home near BEACH & STATION.",11610532,"Alicia",NA,"Bayside",-37.94916,145.04018,"Private room",100,2,1,"2019-12-15",0.12,1,357
"1429",8398410,4,1125,"2020-08-20","2021-02-16","$150.00","$190.00","Sunny Blue Cottage South Melbourne",44246690,"Morgan And Janet",NA,"Port Phillip",-37.83748,144.96179,"Entire home/apt",150,1,104,"2020-03-16",1.74,1,71
"1430",8408914,4,30,"2020-08-21","2021-08-20","$219.00","$315.00","Verandah View Cottage Outdoor Spa on Private Deck",40237208,"Stephen",NA,"Yarra Ranges",-37.8151,145.37339,"Entire home/apt",249,2,19,"2020-03-01",0.32,6,362
"1431",8409339,4,1125,"2020-08-21","2021-08-20","$190.00","$295.00","Sunset Cottage Luxury Retreat, Tranquil & Private",40237208,"Stephen",NA,"Yarra Ranges",-37.81481,145.37297,"Entire home/apt",222,2,17,"2020-02-09",0.3,6,364
